"affvc_elev","affvc_mat","affvc_map"
"1",547.787115473592,151.75275553797,1150.57555369435
"2",385.651890113164,92.0322750818507,1066.46795639293
"3",1130.55418795174,17.7143111289077,170.716174831207
"4",2372.88837621911,52.1993014152712,2095.37104876993
"5",2294.40493538554,114.869775180133,2396.46228753685
"6",1694.98452011429,43.7747605656905,1711.98728090086
"7",1007.99466788603,109.778139546054,662.805691595383
"8",2540.8235653285,63.2459500816265,2714.91991354139
"9",1243.50519992567,80.073792712037,1636.9790067162
"10",1032.08175599876,4.47057962121816,88.8697110141215
"11",2302.76607582001,97.9595519822582,1597.4570623245
"12",196.251515491008,79.6402213863243,1964.98770210354
"13",1156.11344845331,99.3341831032168,1106.4321631955
"14",243.89853027193,72.4787110999156,1609.78937328201
"15",390.843579249219,77.3546478152217,1969.98863102536
"16",1911.500079144,75.5620717934869,2415.53675709183
"17",1111.49801299104,92.9124859299797,1657.56673382187
"18",523.634110095521,31.7997990731147,205.617297755995
"19",388.933162074574,53.148511260577,1539.32616032334
"20",1705.80450815036,64.2199058868451,984.109482603753
"21",1630.19954768213,9.70772916219096,1281.42849179311
"22",1491.02014597612,92.8700275833898,861.076398429958
"23",1040.66002838114,84.104843478187,305.554765362274
"24",531.698176852262,133.031492017925,1085.66354591826
"25",1491.23246501774,73.6040500522742,1009.96544227362
"26",22.3746248381997,16.0853910096764,1613.82916485903
"27",668.637059088571,82.7437340368196,980.622668316118
"28",493.298459785183,41.0197296172981,1413.55375065257
"29",1876.61046654312,29.7538890268327,921.951338329201
"30",887.977569062812,107.438797144046,696.269749713768
"31",875.313666401049,62.4808851806905,375.37609306436
"32",1028.60683859341,72.6717037796747,626.046493648072
"33",1976.41682494269,1.31466489140092,1223.34842960415
"34",1456.25268422173,41.9958321860791,229.263403838138
"35",534.662615604585,87.7513167045921,1910.21846061317
"36",1031.51274371096,76.3815392774486,1299.7630945956
"37",1576.20224055953,110.299559171718,2384.99830263116
"38",1040.02911035067,89.7516754278018,57.8386142758048
"39",2027.06745901106,59.0979093912089,1174.5276626266
"40",502.320420543693,105.860522226944,685.074554558588
"41",893.337727032355,118.092012500534,999.607472589797
"42",953.109959743698,47.3044453716572,3072.55310455064
"43",1453.99687771736,67.9556052669982,1611.25542660087
"44",2097.48434986619,75.6818241791136,2318.28591536832
"45",1374.7294830857,25.457424345824,574.119165620856
"46",1690.96039098401,93.1803054736061,2522.4395413111
"47",651.553569044735,34.9022412964584,1722.85842659492
"48",1460.73213292946,35.1478141259087,2419.63933384873
"49",1713.24450002448,6.44866183296543,717.666272161908
"50",1173.24369656346,42.3800385360029,1045.60444359475
"51",1016.07610660947,105.981585143617,635.069266449885
"52",1600.43032408208,51.6620822621024,800.951947734163
"53",669.549721298021,127.663901023508,1897.06707878238
"54",1998.67291924598,85.6030981950611,1909.54271105354
"55",891.914260126722,78.3571735209014,2042.64260305907
"56",1217.53684609805,113.092918438639,1462.77178416728
"57",644.045007048488,17.5529620413948,1159.45870354602
"58",674.981228193297,59.9346775601199,2092.23833763207
