"affvc_elev","affvc_mat","affvc_map"
"1",1601.76546386647,133.214961656696,960.31657371337
"2",1096.54911558034,20.7834168273825,563.944041854408
"3",203.786265388055,9.60826435845303,2224.49682842923
"4",1786.84154890027,125.653033236998,1065.18565323139
"5",459.353562821679,50.9951405456817,1750.87576952541
"6",415.081141632075,100.311642242453,1622.90535790957
"7",1396.9427054934,52.1334888655499,847.686635333569
"8",1511.8119547529,121.630447478763,623.961153423303
"9",681.937601172731,78.3122344681097,1733.66636195766
"10",203.703581856401,110.089791235546,1145.29215238998
"11",1037.15625066024,149.100623425246,294.844668517209
"12",2759.54003023686,72.2227155797187,386.50996071277
"13",901.949712009243,72.6072407815741,756.435091440824
"14",1275.1547572026,61.9031694388128,1286.86224361984
"15",807.600872405858,90.945288544347,1297.00516380306
"16",477.406901206596,45.4881047373509,999.731827684511
"17",1319.90218934688,17.6713767848644,219.478317881368
"18",179.893115465668,58.7291581276972,1565.3366492242
"19",327.942884609578,87.7133743703149,681.893097268024
"20",768.112939275372,59.1229495840452,367.086361533811
"21",1114.65217861398,54.326961460684,2159.26683236821
"22",1123.42800533439,83.1032479768735,704.779503556804
"23",1169.22103630118,38.0918608402675,1058.69040053578
"24",106.645137921507,65.2098554379273,951.501766287221
"25",502.030219442144,8.01670858163394,1590.03546940632
"26",1671.20489376639,33.9924205596117,1753.59417225825
"27",2288.17840611978,18.6218640857911,659.811276779199
"28",1314.76624025232,114.239124075705,951.145403025885
"29",765.061695840442,50.1219197543008,2448.21549780499
"30",1492.38704906307,18.4551196073112,1006.46793647052
"31",284.181854549955,64.9664600992662,1183.72927105328
"32",1691.69312047742,163.722341892117,271.48256698144
"33",1831.40773007479,46.1473591105919,1284.68700659442
"34",1682.91441319423,14.5837588459465,2005.54534571116
"35",16.9154220473565,70.2619674814721,865.502205733916
"36",729.26187999655,33.1064413033571,1649.16134349099
"37",1320.79354213493,25.273113217868,2088.23743308804
"38",6.75978565352398,51.4546698120198,1238.58281342197
"39",986.715635319932,34.4979365590573,1629.78295781738
"40",599.939988805621,112.725474352665,1551.5668958396
"41",1570.95323866095,122.516564347493,460.093510184819
"42",2318.49264469985,1.98078106875946,711.164951774574
"43",882.97090081059,24.6805510884779,1958.73572033515
"44",1747.35953015438,68.3500129064143,2474.06219594696
"45",2515.08280156931,6.55414852725575,1461.85059882122
"46",1128.50535404701,88.6891652068687,296.499249491071
"47",2875.66269332611,62.6540432684132,2609.16443132299
"48",937.501428491497,106.24300303306,1076.15867330858
"49",1415.8218988087,75.3925667806573,1389.48997135358
"50",652.098522967253,89.0533452360091,1134.21573419858
"51",1621.9831303673,147.581427873727,985.369160514828
"52",1231.59442440604,94.0513404957631,369.22039821751
"53",1037.89904644247,96.8911233595715,559.329563297903
"54",108.883668110979,78.2772653318152,1027.94667528244
"55",2390.42577689193,95.4754896434984,1967.18221295523
"56",131.54965273102,55.4024705308545,2110.4759970514
"57",1708.05192885319,40.970152404597,598.610501410584
"58",872.578754324326,53.2153747665824,1836.5674221565
"59",1336.51331898754,82.2866506970552,1508.80597486472
"60",1526.58194832135,65.6756546877364,1386.13143688752
"61",1853.56046499739,89.1246827723693,1528.54296768466
"62",1625.77684672439,58.2016026056878,107.235379224944
"63",1303.14838241303,17.2824078446574,967.334300811313
"64",1213.7320031768,147.522046070472,2511.69913258615
"65",478.985953453965,78.2346774482042,900.147080019214
"66",1596.06689378268,41.0593798649714,1022.20828460708
"67",2274.11907094633,115.190271236827,358.675147756
"68",1735.10297447986,29.3415758806323,1010.77391226064
"69",5.89886950774326,19.1561434512303,1322.54786142813
"70",84.0559131345804,68.9454459568159,1106.4332375231
"71",1136.66298970274,44.0014652119749,639.214114940658
