"affvc_elev","affvc_mat","affvc_map"
"1",1682.14702663438,75.8710015107002,1578.43110261179
"2",404.249359158848,45.5635230716679,903.375109642978
"3",1241.35333449442,28.6524096596053,668.945067230514
"4",1060.35355602232,153.024196238986,1168.90642891683
"5",542.703711835927,20.9409235226583,2235.02446696137
"6",2070.37359113737,110.386809378524,427.274905114656
"7",1329.96049182748,25.4713810887242,2530.33485466215
"8",642.359837659367,58.2483221689856,993.468286593589
"9",2861.11565435226,72.8286902017992,1276.02595089882
"10",1609.28885190572,79.312351132801,1063.27491153118
"11",1677.22205468031,90.384072744175,2560.21614466319
"12",569.634831884014,15.950579991668,2312.13053716642
"13",1399.82460950278,76.2506931104382,1406.60731637768
"14",1269.39693047156,116.848891106689,1084.70079734538
"15",1253.7658809511,58.9842444937152,1314.93862870584
"16",112.958943475706,57.3483513873662,890.085019120363
"17",984.766377531311,89.6690814419744,554.950026987814
"18",793.120758597004,120.146350670602,806.748397013142
"19",544.394955087993,70.8675074062621,798.376630485554
"20",598.860102044386,142.477515970607,445.326660372275
"21",2183.70046304104,86.2941704913333,618.493864458546
"22",1806.95170367299,95.0310742305982,1557.32879779766
"23",1159.76329758765,37.0059499661605,1700.26531975952
"24",681.446978194776,53.2789892793107,586.909733766079
"25",1782.59374397572,146.201790493914,1891.09553703605
"26",589.968278060177,93.6914429237228,2561.25471960016
"27",723.02182363924,87.5042308171045,1543.07831333382
"28",321.660872281843,76.9453437874847,512.10468660506
"29",1712.27074781312,70.9760696915649,1268.40324488506
"30",2343.66718875114,160.481739242916,1169.93314013185
"31",617.561090798121,97.7031381380851,2141.2730130626
"32",855.871292366719,118.573428457714,2248.58920273674
"33",419.869847035349,121.054742626855,492.346836239725
"34",617.230792898297,1.38223521067651,982.318136459543
"35",141.717019652981,0.504060020582173,789.336098796446
"36",896.701991719171,63.5390805646745,1285.46057634708
"37",1198.29851536596,84.2289160266758,1149.50746275233
"38",1830.54065889806,114.640060628521,2224.5079710865
"39",438.620291729205,61.863320499916,2029.90903490245
"40",1291.75989934904,8.45030090728379,2793.76226376921
"41",1788.53818761675,78.0096656259306,507.753529582072
"42",566.40381146595,72.9979963187973,759.543164073305
"43",1544.88837620646,13.3985558393507,1214.99835323078
"44",1366.2030404553,6.87331625442503,581.19260349982
"45",281.081203419282,37.8895116496053,1351.94485746326
