"affvc_elev","affvc_mat","affvc_map"
"1",693.002985192324,19.1912465385391,1936.82320177512
"2",208.852086934538,7.11667786321184,1473.37891649937
"3",1088.28530442039,10.2928393426814,451.099764093668
"4",1261.52241717717,74.6207025307662,1078.45572254582
"5",691.60227097095,74.5688402713736,1397.82981553317
"6",1245.66002994569,32.8028033831999,935.021135557114
"7",881.446010484478,22.8585860412459,717.524711105345
"8",834.977792561671,73.3937547436605,1123.12720150105
"9",1690.50428832824,29.8981740117298,1446.95304837825
"10",532.631563194273,105.483866938118,1197.46680770272
"11",897.847685869919,76.8173543973229,1956.91504502638
"12",320.969452550094,77.1325857771,2438.71860995309
"13",273.968194985658,43.6216678533212,866.740135728857
"14",66.4130075498986,49.8030705801317,2287.24098730408
"15",547.462713732451,29.6379710167649,1865.26343324117
"16",216.257155769212,8.2322728196351,633.745959858773
"17",521.02226991003,29.9753739366753,864.747566990493
"18",1330.33612574685,118.72788674132,1596.37207725601
"19",1941.15225155539,69.1075801342795,2565.0846630132
"20",1326.92547760027,78.927212036532,1559.10416090596
"21",1234.68546680573,44.9798475392739,1064.32270301023
"22",1961.22853032684,36.9937571574961,154.424753248977
"23",994.288904965164,162.327651886101,493.226163488029
"24",1042.98969627555,88.7719328793381,1165.19890807407
"25",1901.16302699226,94.3649936540139,999.184679098259
"26",3162.25152180072,114.357188674862,620.727253908307
"27",1348.86115428188,1.35219481655757,1176.32890307719
"28",2769.73478167073,97.6926115938742,50.2593606427606
"29",1581.19194262017,57.7840628456186,2452.22482498095
"30",964.324329265213,26.612979643995,1222.36646632827
"31",23.972572828684,27.2501700874804,38.3720427147352
"32",566.621346807478,125.798736130741,2014.04556568841
"33",868.694644323339,37.8033152933005,915.663283207327
"34",1396.8095201975,68.6207069114714,768.787367784483
"35",1394.48825403518,115.00889890354,2189.1469963383
"36",1909.31899818437,62.3852979055857,1649.96276563205
"37",2269.88454326746,86.4900168661197,1242.50283667939
"38",767.393815578837,126.901932323615,625.695579775599
"39",41.3363168361921,25.1690939532721,1508.59363336229
"40",842.156201158315,16.2446392480861,1696.61515720542
"41",523.53634247417,33.8985498340246,2656.03580988484
"42",778.776115111734,41.311052360658,2572.980177939
"43",1417.83572037809,68.865032696129,729.22984279456
"44",881.941467093749,71.2669456131832,182.239262444166
"45",1903.13048467182,31.0660142539456,919.28747022183
"46",258.13346729506,68.1425094540618,195.77961663298
"47",272.924062410752,48.770677029317,315.329533026925
"48",494.291853667316,82.6586281106532,2268.47096524571
"49",1172.89385518788,73.6170651521397,1532.25348413432
"50",348.030920166391,110.825765262767,193.984284401532
"51",2089.25981686432,98.3189154676504,601.787051677463
"52",680.519172725594,39.9688677810101,1009.43008249796
"53",2061.27163622631,115.075466954907,444.191743395876
"54",548.975467543948,57.1256288428865,2023.12031747607
"55",704.105571121971,99.5476661747573,586.774498985239
"56",1797.68008182037,89.432141379088,910.587839514782
"57",540.552078719831,67.2692263847347,678.149388292867
"58",1851.27656357926,19.6147699755925,497.168886237488
"59",1757.33114356555,148.894316587679,395.805323349016
"60",2262.2086476203,4.89131444709615,288.002824578607
"61",1114.75719731735,86.3041967701796,14.525132014398
"62",1769.32123507544,178.524295570322,218.847722374009
"63",1339.85565333409,96.5483187130004,554.951979332642
"64",1543.52811966993,111.947951223404,1565.91111999129
"65",1826.66671501568,114.386735773265,445.895888905645
"66",572.585351172026,114.656325192465,1172.60526779162
"67",1156.2740490287,8.78434718504544,657.001617978333
"68",1959.47769575499,138.437577229215,1117.06910758665
"69",792.570576426503,13.1495836804042,1200.40246830845
"70",1557.51145900196,3.51242288485372,175.222174008877
"71",579.689902083485,137.64165318508,1827.19408972014
"72",286.43728134652,114.322606675832,480.889290309499
"73",2840.92181399679,85.2963542977309,1319.18093050397
