"affvc_elev","affvc_mat","affvc_map"
"1",1545.44170449422,149.827852791913,2070.16557681377
"2",1471.28838292255,80.7088594099573,992.404983411765
"3",238.642362173626,65.7511166190992,1804.24542972767
"4",1913.50790462844,71.1880841444844,1290.83227323588
"5",153.952244805457,159.596947920924,311.416597979382
"6",636.918395281821,116.433505931452,305.7232473289
"7",1920.1774909647,29.942755143302,2043.77404368947
"8",936.24130674789,97.2601492604359,1693.35570507239
"9",400.131528296254,57.514048480876,1701.41375976276
"10",1059.60547107948,164.370541640591,1339.02754683836
"11",1439.03690681734,16.1481792529793,774.332508918123
"12",1190.97889157061,68.4383035726028,1758.78866503002
"13",895.206928178392,64.762478163363,635.100557111857
"14",706.869686645667,101.530743083511,130.954371921781
"15",1854.79680620797,24.1382443779053,1003.89079747999
"16",628.276664538019,54.3491378907621,781.964121672724
"17",2375.16720859644,38.7240959786809,1441.78256430854
"18",915.153259301392,17.2805492980306,902.68080181696
"19",2797.90598627165,104.185864332568,1164.89129066065
"20",1220.51771238496,87.3934003245698,481.776419111533
"21",1465.7306671783,137.368638597104,1494.17677516422
"22",1726.37253583323,103.807475042387,291.410253644357
"23",147.705412502372,28.507842637378,250.631040940408
"24",1330.04432023407,55.2745338370978,827.429051896705
"25",1201.68717371479,63.0194402434466,1359.0859026486
"26",1769.21264071048,84.4894515629735,155.800626632083
"27",2038.76227211435,91.3075632159847,1688.40170601375
"28",237.673564985507,38.3961574238459,1317.8017766864
"29",1666.72025496514,56.392304757063,703.2671238001
"30",1495.51964895741,3.85997512989067,1699.65873640308
"31",1427.54977399599,11.564846942563,220.822728470564
"32",117.551211586817,27.5947834159532,2444.10969759593
"33",1906.07712582309,96.8755428009498,942.109702218061
"34",674.316102349482,107.07078004619,138.065445389371
"35",936.532373130707,24.3574732097696,1951.01857459402
"36",505.125329805968,114.217750523675,1110.65656864704
"37",174.413186829159,48.3183278841465,698.144345610471
"38",844.038109765893,132.991440851917,1506.81904931908
"39",1134.09741207619,62.127899045714,2849.11137009699
"40",418.010719101915,49.5722320847124,2085.55425377997
"41",1572.66735773334,82.3221242445487,814.347367915902
"42",1493.87597290701,45.4885127639438,386.635665159972
"43",1699.72866041788,58.0520572600141,1793.62801961144
"44",1398.82363796679,57.1723286208347,26.9997034639212
"45",1401.39348962722,142.870029108926,2125.89935403687
"46",548.538443968926,68.485366756545,649.62425631792
"47",869.309046290102,49.6249989728603,1158.09691409983
"48",1524.62913834735,32.9004515807328,1184.34685461888
"49",1302.32809800578,85.09945687726,487.505661369796
"50",1057.57456219293,123.058987725448,205.298075341715
